0.000213	-2.063556
0.000319	-1.955314
0.000426	-1.890771
0.000532	-1.835702
0.000638	-1.789632
0.000745	-1.746409
0.000851	-1.706729
0.000958	-1.668946
0.001064	-1.633347
0.001171	-1.599298
0.001277	-1.566918
0.001383	-1.535878
0.001490	-1.506230
0.001596	-1.477769
0.001703	-1.450520
0.001809	-1.424340
0.001915	-1.399240
0.002022	-1.375114
0.002128	-1.351964
0.002235	-1.329709
0.002341	-1.308345
0.002448	-1.287806
0.002554	-1.268085
0.002660	-1.249126
0.002767	-1.230923
0.002873	-1.213427
0.002980	-1.196667
0.003086	-1.180623
0.003192	-1.164993
0.003299	-1.149633
0.003405	-1.135859
0.003512	-1.122341
0.003618	-1.109143
0.003725	-1.096543
0.003831	-1.084187
0.003937	-1.072448
0.004044	-1.061730
0.004150	-1.051025
0.004257	-1.040361
0.004363	-1.030672
0.004469	-1.021336
0.004576	-1.012424
0.004682	-1.003704
0.004789	-0.995342
0.004895	-0.987674
0.005002	-0.980167
0.005108	-0.973193
0.005214	-0.965608
0.005321	-0.958848
0.005427	-0.952695
0.005534	-0.945140
0.005640	-0.940513
0.005746	-0.934624
0.005853	-0.929596
0.005959	-0.924564
0.006066	-0.919488
0.006172	-0.915278
0.006279	-0.911225
0.006385	-0.907581
0.006491	-0.903221
0.006598	-0.899021
0.006704	-0.895588
0.006811	-0.892082
0.006917	-0.887753
0.007023	-0.885701
0.007130	-0.882483
0.007236	-0.879760
0.007343	-0.877175
0.007449	-0.874544
0.007556	-0.872039
0.007662	-0.868985
0.007768	-0.866863
0.007875	-0.865032
0.007981	-0.863331
0.008088	-0.859638
0.008194	-0.858179
0.008300	-0.856589
0.008407	-0.854595
0.008513	-0.853224
0.008620	-0.850969
0.008726	-0.850053
0.008832	-0.848494
0.008939	-0.847121
0.009045	-0.846467
0.009152	-0.845731
0.009258	-0.844218
0.009365	-0.842558
0.009471	-0.841959
0.009577	-0.841057
0.009684	-0.839800
0.009790	-0.839143
0.009897	-0.837706
0.010003	-0.837248
0.010109	-0.835677
0.010216	-0.834430
0.010322	-0.833692
0.010429	-0.833654
0.010535	-0.832426
0.010642	-0.831283
0.010748	-0.830767
0.010854	-0.828727
0.010961	-0.828495
0.011067	-0.828872
0.011174	-0.829071
0.011280	-0.828193
0.011386	-0.825544
0.011493	-0.824971
0.011599	-0.825784
0.011706	-0.825470
0.011812	-0.825005
0.011919	-0.823662
0.012025	-0.822818
0.012131	-0.823045
0.012238	-0.823736
0.012344	-0.822726
0.012451	-0.822079
0.012557	-0.821453
0.012663	-0.821825
0.012770	-0.820131
0.012876	-0.819475
0.012983	-0.818311
0.013089	-0.817495
